[12:38:38.008 18/12/1990]	N	0.648	N	[12:38:38.656 18/12/1990]
[12:38:38.656 18/12/1990]	N	0.656	N	[12:38:39.313 18/12/1990]
[12:38:39.313 18/12/1990]	N	0.648	N	[12:38:39.961 18/12/1990]
[12:38:39.961 18/12/1990]	N	0.641	N	[12:38:40.602 18/12/1990]
[12:38:40.602 18/12/1990]	N	0.648	N	[12:38:41.250 18/12/1990]
[12:38:41.250 18/12/1990]	N	0.648	N	[12:38:41.898 18/12/1990]
[12:38:41.898 18/12/1990]	N	0.648	N	[12:38:42.547 18/12/1990]
[12:38:42.547 18/12/1990]	N	0.641	N	[12:38:43.188 18/12/1990]
[12:38:43.188 18/12/1990]	N	0.641	N	[12:38:43.828 18/12/1990]
[12:38:43.828 18/12/1990]	N	0.641	N	[12:38:44.469 18/12/1990]
[12:38:44.469 18/12/1990]	N	0.648	N	[12:38:45.117 18/12/1990]
[12:38:45.117 18/12/1990]	N	0.641	N	[12:38:45.758 18/12/1990]
[12:38:45.758 18/12/1990]	N	0.648	N	[12:38:46.406 18/12/1990]
[12:38:46.406 18/12/1990]	N	0.656	N	[12:38:47.063 18/12/1990]
[12:38:47.063 18/12/1990]	N	0.633	N	[12:38:47.695 18/12/1990]
[12:38:47.695 18/12/1990]	N	0.641	N	[12:38:48.336 18/12/1990]
[12:38:48.336 18/12/1990]	N	0.656	N	[12:38:48.992 18/12/1990]
[12:38:48.992 18/12/1990]	N	0.648	N	[12:38:49.641 18/12/1990]
[12:38:49.641 18/12/1990]	N	0.648	N	[12:38:50.289 18/12/1990]
[12:38:50.289 18/12/1990]	N	0.641	N	[12:38:50.930 18/12/1990]
[12:38:50.930 18/12/1990]	N	0.641	N	[12:38:51.570 18/12/1990]
[12:38:51.570 18/12/1990]	N	0.641	N	[12:38:52.211 18/12/1990]
[12:38:52.211 18/12/1990]	N	0.641	N	[12:38:52.852 18/12/1990]
[12:38:52.852 18/12/1990]	N	0.641	N	[12:38:53.492 18/12/1990]
[12:38:53.492 18/12/1990]	N	0.641	N	[12:38:54.133 18/12/1990]
[12:38:54.133 18/12/1990]	N	0.648	N	[12:38:54.781 18/12/1990]
[12:38:54.781 18/12/1990]	N	0.648	N	[12:38:55.430 18/12/1990]
[12:38:55.430 18/12/1990]	N	0.648	N	[12:38:56.078 18/12/1990]
[12:38:56.078 18/12/1990]	N	0.648	N	[12:38:56.727 18/12/1990]
[12:38:56.727 18/12/1990]	N	0.648	N	[12:38:57.375 18/12/1990]
[12:38:57.375 18/12/1990]	N	0.648	N	[12:38:58.023 18/12/1990]
[12:38:58.023 18/12/1990]	N	0.648	N	[12:38:58.672 18/12/1990]
[12:38:58.672 18/12/1990]	N	0.641	N	[12:38:59.313 18/12/1990]
[12:38:59.313 18/12/1990]	N	0.648	N	[12:38:59.961 18/12/1990]
[12:38:59.961 18/12/1990]	N	0.648	N	[12:39:00.609 18/12/1990]
[12:39:00.609 18/12/1990]	N	0.633	N	[12:39:01.242 18/12/1990]
[12:39:01.242 18/12/1990]	N	0.625	N	[12:39:01.867 18/12/1990]
[12:39:01.867 18/12/1990]	N	0.641	N	[12:39:02.508 18/12/1990]
[12:39:02.508 18/12/1990]	N	0.641	N	[12:39:03.148 18/12/1990]
[12:39:03.148 18/12/1990]	N	0.633	N	[12:39:03.781 18/12/1990]
[12:39:03.781 18/12/1990]	N	0.633	N	[12:39:04.414 18/12/1990]
[12:39:04.414 18/12/1990]	N	0.641	N	[12:39:05.055 18/12/1990]
[12:39:05.055 18/12/1990]	N	0.633	N	[12:39:05.688 18/12/1990]
[12:39:05.688 18/12/1990]	N	0.633	N	[12:39:06.320 18/12/1990]
[12:39:06.320 18/12/1990]	N	0.641	N	[12:39:06.961 18/12/1990]
[12:39:06.961 18/12/1990]	N	0.641	N	[12:39:07.602 18/12/1990]
[12:39:07.602 18/12/1990]	N	0.648	N	[12:39:08.250 18/12/1990]
[12:39:08.250 18/12/1990]	N	0.633	N	[12:39:08.883 18/12/1990]
[12:39:08.883 18/12/1990]	N	0.633	N	[12:39:09.516 18/12/1990]
[12:39:09.516 18/12/1990]	N	0.633	N	[12:39:10.148 18/12/1990]
[12:39:10.148 18/12/1990]	N	0.633	N	[12:39:10.781 18/12/1990]
[12:39:10.781 18/12/1990]	N	0.641	N	[12:39:11.422 18/12/1990]
[12:39:11.422 18/12/1990]	N	0.641	N	[12:39:12.063 18/12/1990]
[12:39:12.063 18/12/1990]	N	0.641	N	[12:39:12.703 18/12/1990]
[12:39:12.703 18/12/1990]	N	0.633	N	[12:39:13.336 18/12/1990]
[12:39:13.336 18/12/1990]	N	0.633	N	[12:39:13.969 18/12/1990]
[12:39:13.969 18/12/1990]	N	0.656	N	[12:39:14.625 18/12/1990]
[12:39:14.625 18/12/1990]	N	0.641	N	[12:39:15.266 18/12/1990]
[12:39:15.266 18/12/1990]	N	0.648	N	[12:39:15.914 18/12/1990]
[12:39:15.914 18/12/1990]	N	0.633	N	[12:39:16.547 18/12/1990]
[12:39:16.547 18/12/1990]	N	0.641	N	[12:39:17.188 18/12/1990]
[12:39:17.188 18/12/1990]	N	0.641	N	[12:39:17.828 18/12/1990]
[12:39:17.828 18/12/1990]	N	0.641	N	[12:39:18.469 18/12/1990]
[12:39:18.469 18/12/1990]	N	0.625	N	[12:39:19.094 18/12/1990]
[12:39:19.094 18/12/1990]	N	0.633	N	[12:39:19.727 18/12/1990]
[12:39:19.727 18/12/1990]	N	0.633	N	[12:39:20.359 18/12/1990]
[12:39:20.359 18/12/1990]	N	0.641	N	[12:39:21.000 18/12/1990]
[12:39:21.000 18/12/1990]	N	0.648	N	[12:39:21.648 18/12/1990]
[12:39:21.648 18/12/1990]	N	0.648	N	[12:39:22.297 18/12/1990]
[12:39:22.297 18/12/1990]	N	0.641	N	[12:39:22.938 18/12/1990]
[12:39:22.938 18/12/1990]	N	0.641	N	[12:39:23.578 18/12/1990]
[12:39:23.578 18/12/1990]	N	0.641	N	[12:39:24.219 18/12/1990]
[12:39:24.219 18/12/1990]	N	0.641	N	[12:39:24.859 18/12/1990]
[12:39:24.859 18/12/1990]	N	0.648	N	[12:39:25.508 18/12/1990]
[12:39:25.508 18/12/1990]	N	0.633	N	[12:39:26.141 18/12/1990]
[12:39:26.141 18/12/1990]	N	0.625	N	[12:39:26.766 18/12/1990]
[12:39:26.766 18/12/1990]	N	0.633	N	[12:39:27.398 18/12/1990]
[12:39:27.398 18/12/1990]	N	0.633	N	[12:39:28.031 18/12/1990]
[12:39:28.031 18/12/1990]	N	0.633	N	[12:39:28.664 18/12/1990]
[12:39:28.664 18/12/1990]	N	0.641	N	[12:39:29.305 18/12/1990]
[12:39:29.305 18/12/1990]	N	0.633	N	[12:39:29.938 18/12/1990]
[12:39:29.938 18/12/1990]	N	0.633	N	[12:39:30.570 18/12/1990]
[12:39:30.570 18/12/1990]	N	0.641	N	[12:39:31.211 18/12/1990]
[12:39:31.211 18/12/1990]	N	0.641	N	[12:39:31.852 18/12/1990]
[12:39:31.852 18/12/1990]	N	0.633	N	[12:39:32.484 18/12/1990]
[12:39:32.484 18/12/1990]	N	0.633	N	[12:39:33.117 18/12/1990]
[12:39:33.117 18/12/1990]	N	0.633	N	[12:39:33.750 18/12/1990]
[12:39:33.750 18/12/1990]	N	0.625	N	[12:39:34.375 18/12/1990]
[12:39:34.375 18/12/1990]	N	0.617	N	[12:39:34.992 18/12/1990]
[12:39:34.992 18/12/1990]	N	0.617	N	[12:39:35.609 18/12/1990]
[12:39:35.609 18/12/1990]	N	0.617	N	[12:39:36.227 18/12/1990]
[12:39:36.227 18/12/1990]	N	0.617	N	[12:39:36.844 18/12/1990]
[12:39:36.844 18/12/1990]	N	0.609	N	[12:39:37.453 18/12/1990]
[12:39:37.453 18/12/1990]	N	0.609	N	[12:39:38.063 18/12/1990]
[12:39:38.063 18/12/1990]	N	0.609	N	[12:39:38.672 18/12/1990]
[12:39:38.672 18/12/1990]	N	0.617	N	[12:39:39.289 18/12/1990]
[12:39:39.289 18/12/1990]	N	0.617	N	[12:39:39.906 18/12/1990]
[12:39:39.906 18/12/1990]	N	0.609	N	[12:39:40.516 18/12/1990]
[12:39:40.516 18/12/1990]	N	0.617	N	[12:39:41.133 18/12/1990]
[12:39:41.133 18/12/1990]	N	0.617	N	[12:39:41.750 18/12/1990]
[12:39:41.750 18/12/1990]	N	0.617	N	[12:39:42.367 18/12/1990]
[12:39:42.367 18/12/1990]	N	0.617	N	[12:39:42.984 18/12/1990]
[12:39:42.984 18/12/1990]	N	0.625	N	[12:39:43.609 18/12/1990]
[12:39:43.609 18/12/1990]	N	0.617	N	[12:39:44.227 18/12/1990]
[12:39:44.227 18/12/1990]	N	0.625	N	[12:39:44.852 18/12/1990]
[12:39:44.852 18/12/1990]	N	0.617	N	[12:39:45.469 18/12/1990]
[12:39:45.469 18/12/1990]	N	0.625	N	[12:39:46.094 18/12/1990]
[12:39:46.094 18/12/1990]	N	0.625	N	[12:39:46.719 18/12/1990]
[12:39:46.719 18/12/1990]	N	0.625	N	[12:39:47.344 18/12/1990]
[12:39:47.344 18/12/1990]	N	0.633	N	[12:39:47.977 18/12/1990]
[12:39:47.977 18/12/1990]	N	0.625	N	[12:39:48.602 18/12/1990]
[12:39:48.602 18/12/1990]	N	0.625	N	[12:39:49.227 18/12/1990]
[12:39:49.227 18/12/1990]	N	0.625	N	[12:39:49.852 18/12/1990]
[12:39:49.852 18/12/1990]	N	0.633	N	[12:39:50.484 18/12/1990]
[12:39:50.484 18/12/1990]	N	0.625	N	[12:39:51.109 18/12/1990]
[12:39:51.109 18/12/1990]	N	0.633	N	[12:39:51.742 18/12/1990]
[12:39:51.742 18/12/1990]	N	0.633	N	[12:39:52.375 18/12/1990]
[12:39:52.375 18/12/1990]	N	0.633	N	[12:39:53.008 18/12/1990]
[12:39:53.008 18/12/1990]	N	0.633	N	[12:39:53.641 18/12/1990]
[12:39:53.641 18/12/1990]	N	0.641	N	[12:39:54.281 18/12/1990]
[12:39:54.281 18/12/1990]	N	0.641	N	[12:39:54.922 18/12/1990]
[12:39:54.922 18/12/1990]	N	0.641	N	[12:39:55.563 18/12/1990]
[12:39:55.563 18/12/1990]	N	0.648	N	[12:39:56.211 18/12/1990]
[12:39:56.211 18/12/1990]	N	0.633	N	[12:39:56.844 18/12/1990]
[12:39:56.844 18/12/1990]	N	0.633	N	[12:39:57.477 18/12/1990]
[12:39:57.477 18/12/1990]	N	0.648	N	[12:39:58.125 18/12/1990]
[12:39:58.125 18/12/1990]	N	0.641	N	[12:39:58.766 18/12/1990]
[12:39:58.766 18/12/1990]	N	0.641	N	[12:39:59.406 18/12/1990]
[12:39:59.406 18/12/1990]	N	0.641	N	[12:40:00.047 18/12/1990]
[12:40:00.047 18/12/1990]	N	0.641	N	[12:40:00.688 18/12/1990]
[12:40:00.688 18/12/1990]	N	0.648	N	[12:40:01.336 18/12/1990]
[12:40:01.336 18/12/1990]	N	0.633	N	[12:40:01.969 18/12/1990]
[12:40:01.969 18/12/1990]	N	0.648	N	[12:40:02.617 18/12/1990]
[12:40:02.617 18/12/1990]	N	0.648	N	[12:40:03.266 18/12/1990]
[12:40:03.266 18/12/1990]	N	0.656	N	[12:40:03.922 18/12/1990]
[12:40:03.922 18/12/1990]	N	0.648	N	[12:40:04.570 18/12/1990]
[12:40:04.570 18/12/1990]	N	0.680	N	[12:40:05.250 18/12/1990]
[12:40:05.250 18/12/1990]	N	0.656	N	[12:40:05.906 18/12/1990]
[12:40:05.906 18/12/1990]	N	0.664	N	[12:40:06.570 18/12/1990]
[12:40:06.570 18/12/1990]	N	0.672	N	[12:40:07.242 18/12/1990]
[12:40:07.242 18/12/1990]	N	0.664	N	[12:40:07.906 18/12/1990]
[12:40:07.906 18/12/1990]	N	0.672	N	[12:40:08.578 18/12/1990]
[12:40:08.578 18/12/1990]	N	0.664	N	[12:40:09.242 18/12/1990]
[12:40:09.242 18/12/1990]	N	0.656	N	[12:40:09.898 18/12/1990]
[12:40:09.898 18/12/1990]	N	0.664	N	[12:40:10.563 18/12/1990]
[12:40:10.563 18/12/1990]	N	0.648	N	[12:40:11.211 18/12/1990]
[12:40:11.211 18/12/1990]	N	0.648	N	[12:40:11.859 18/12/1990]
[12:40:11.859 18/12/1990]	N	0.656	N	[12:40:12.516 18/12/1990]
[12:40:12.516 18/12/1990]	N	0.648	N	[12:40:13.164 18/12/1990]
[12:40:13.164 18/12/1990]	N	0.633	N	[12:40:13.797 18/12/1990]
[12:40:13.797 18/12/1990]	N	0.633	N	[12:40:14.430 18/12/1990]
[12:40:14.430 18/12/1990]	N	0.633	N	[12:40:15.063 18/12/1990]
[12:40:15.063 18/12/1990]	N	0.633	N	[12:40:15.695 18/12/1990]
[12:40:15.695 18/12/1990]	N	0.633	N	[12:40:16.328 18/12/1990]
[12:40:16.328 18/12/1990]	N	0.633	N	[12:40:16.961 18/12/1990]
[12:40:16.961 18/12/1990]	N	0.625	N	[12:40:17.586 18/12/1990]
[12:40:17.586 18/12/1990]	N	0.617	N	[12:40:18.203 18/12/1990]
[12:40:18.203 18/12/1990]	N	0.617	N	[12:40:18.820 18/12/1990]
[12:40:18.820 18/12/1990]	N	0.617	N	[12:40:19.438 18/12/1990]
[12:40:19.438 18/12/1990]	N	0.609	N	[12:40:20.047 18/12/1990]
[12:40:20.047 18/12/1990]	N	0.617	N	[12:40:20.664 18/12/1990]
[12:40:20.664 18/12/1990]	N	0.609	N	[12:40:21.273 18/12/1990]
[12:40:21.273 18/12/1990]	N	0.625	N	[12:40:21.898 18/12/1990]
[12:40:21.898 18/12/1990]	N	0.617	N	[12:40:22.516 18/12/1990]
[12:40:22.516 18/12/1990]	N	0.617	N	[12:40:23.133 18/12/1990]
[12:40:23.133 18/12/1990]	N	0.625	N	[12:40:23.758 18/12/1990]
[12:40:23.758 18/12/1990]	N	0.633	N	[12:40:24.391 18/12/1990]
[12:40:24.391 18/12/1990]	N	0.625	N	[12:40:25.016 18/12/1990]
[12:40:25.016 18/12/1990]	N	0.633	N	[12:40:25.648 18/12/1990]
[12:40:25.648 18/12/1990]	N	0.633	N	[12:40:26.281 18/12/1990]
[12:40:26.281 18/12/1990]	N	0.648	N	[12:40:26.930 18/12/1990]
[12:40:26.930 18/12/1990]	N	0.648	N	[12:40:27.578 18/12/1990]
[12:40:27.578 18/12/1990]	N	0.656	N	[12:40:28.234 18/12/1990]
[12:40:28.234 18/12/1990]	N	0.664	N	[12:40:28.898 18/12/1990]
[12:40:28.898 18/12/1990]	N	0.664	N	[12:40:29.563 18/12/1990]
[12:40:29.563 18/12/1990]	N	0.672	N	[12:40:30.234 18/12/1990]
[12:40:30.234 18/12/1990]	N	0.664	N	[12:40:30.898 18/12/1990]
[12:40:30.898 18/12/1990]	N	0.672	N	[12:40:31.570 18/12/1990]
[12:40:31.570 18/12/1990]	N	0.664	N	[12:40:32.234 18/12/1990]
[12:40:32.234 18/12/1990]	N	0.672	N	[12:40:32.906 18/12/1990]
[12:40:32.906 18/12/1990]	N	0.680	N	[12:40:33.586 18/12/1990]
[12:40:33.586 18/12/1990]	N	0.672	N	[12:40:34.258 18/12/1990]
[12:40:34.258 18/12/1990]	N	0.680	N	[12:40:34.938 18/12/1990]
[12:40:34.938 18/12/1990]	N	0.672	N	[12:40:35.609 18/12/1990]
[12:40:35.609 18/12/1990]	N	0.680	N	[12:40:36.289 18/12/1990]
[12:40:36.289 18/12/1990]	N	0.680	N	[12:40:36.969 18/12/1990]
[12:40:36.969 18/12/1990]	N	0.680	N	[12:40:37.648 18/12/1990]
[12:40:37.648 18/12/1990]	N	0.680	N	[12:40:38.328 18/12/1990]
[12:40:38.328 18/12/1990]	N	0.664	N	[12:40:38.992 18/12/1990]
[12:40:38.992 18/12/1990]	N	0.664	N	[12:40:39.656 18/12/1990]
[12:40:39.656 18/12/1990]	N	0.680	N	[12:40:40.336 18/12/1990]
[12:40:40.336 18/12/1990]	N	0.664	N	[12:40:41.000 18/12/1990]
[12:40:41.000 18/12/1990]	N	0.672	N	[12:40:41.672 18/12/1990]
[12:40:41.672 18/12/1990]	N	0.672	N	[12:40:42.344 18/12/1990]
[12:40:42.344 18/12/1990]	N	0.672	N	[12:40:43.016 18/12/1990]
[12:40:43.016 18/12/1990]	N	0.664	N	[12:40:43.680 18/12/1990]
[12:40:43.680 18/12/1990]	N	0.672	N	[12:40:44.352 18/12/1990]
[12:40:44.352 18/12/1990]	N	0.672	N	[12:40:45.023 18/12/1990]
[12:40:45.023 18/12/1990]	N	0.664	N	[12:40:45.688 18/12/1990]
[12:40:45.688 18/12/1990]	N	0.680	N	[12:40:46.367 18/12/1990]
[12:40:46.367 18/12/1990]	N	0.672	N	[12:40:47.039 18/12/1990]
[12:40:47.039 18/12/1990]	N	0.672	N	[12:40:47.711 18/12/1990]
[12:40:47.711 18/12/1990]	N	0.664	N	[12:40:48.375 18/12/1990]
[12:40:48.375 18/12/1990]	N	0.656	N	[12:40:49.031 18/12/1990]
[12:40:49.031 18/12/1990]	N	0.664	N	[12:40:49.695 18/12/1990]
[12:40:49.695 18/12/1990]	N	0.648	N	[12:40:50.344 18/12/1990]
[12:40:50.344 18/12/1990]	N	0.648	N	[12:40:50.992 18/12/1990]
[12:40:50.992 18/12/1990]	N	0.656	N	[12:40:51.648 18/12/1990]
[12:40:51.648 18/12/1990]	N	0.648	N	[12:40:52.297 18/12/1990]
[12:40:52.297 18/12/1990]	N	0.656	N	[12:40:52.953 18/12/1990]
[12:40:52.953 18/12/1990]	N	0.664	N	[12:40:53.617 18/12/1990]
[12:40:53.617 18/12/1990]	N	0.664	N	[12:40:54.281 18/12/1990]
[12:40:54.281 18/12/1990]	N	0.664	N	[12:40:54.945 18/12/1990]
[12:40:54.945 18/12/1990]	N	0.664	N	[12:40:55.609 18/12/1990]
[12:40:55.609 18/12/1990]	N	0.664	N	[12:40:56.273 18/12/1990]
[12:40:56.273 18/12/1990]	N	0.664	N	[12:40:56.938 18/12/1990]
[12:40:56.938 18/12/1990]	N	0.672	N	[12:40:57.609 18/12/1990]
[12:40:57.609 18/12/1990]	N	0.664	N	[12:40:58.273 18/12/1990]
[12:40:58.273 18/12/1990]	N	0.672	N	[12:40:58.945 18/12/1990]
[12:40:58.945 18/12/1990]	N	0.656	N	[12:40:59.602 18/12/1990]
[12:40:59.602 18/12/1990]	N	0.664	N	[12:41:00.266 18/12/1990]
[12:41:00.266 18/12/1990]	N	0.648	N	[12:41:00.914 18/12/1990]
[12:41:00.914 18/12/1990]	N	0.656	N	[12:41:01.570 18/12/1990]
[12:41:01.570 18/12/1990]	N	0.656	N	[12:41:02.227 18/12/1990]
[12:41:02.227 18/12/1990]	N	0.656	N	[12:41:02.883 18/12/1990]
[12:41:02.883 18/12/1990]	N	0.656	N	[12:41:03.539 18/12/1990]
[12:41:03.539 18/12/1990]	N	0.664	N	[12:41:04.203 18/12/1990]
[12:41:04.203 18/12/1990]	N	0.664	N	[12:41:04.867 18/12/1990]
[12:41:04.867 18/12/1990]	N	0.656	N	[12:41:05.523 18/12/1990]
[12:41:05.523 18/12/1990]	N	0.664	N	[12:41:06.188 18/12/1990]
[12:41:06.188 18/12/1990]	N	0.672	N	[12:41:06.859 18/12/1990]
[12:41:06.859 18/12/1990]	N	0.656	N	[12:41:07.516 18/12/1990]
[12:41:07.516 18/12/1990]	N	0.664	N	[12:41:08.180 18/12/1990]
[12:41:08.180 18/12/1990]	N	0.656	N	[12:41:08.836 18/12/1990]
[12:41:08.836 18/12/1990]	N	0.648	N	[12:41:09.484 18/12/1990]
[12:41:09.484 18/12/1990]	N	0.664	N	[12:41:10.148 18/12/1990]
[12:41:10.148 18/12/1990]	N	0.648	N	[12:41:10.797 18/12/1990]
[12:41:10.797 18/12/1990]	N	0.648	N	[12:41:11.445 18/12/1990]
[12:41:11.445 18/12/1990]	N	0.641	N	[12:41:12.086 18/12/1990]
[12:41:12.086 18/12/1990]	N	0.648	N	[12:41:12.734 18/12/1990]
[12:41:12.734 18/12/1990]	N	0.656	N	[12:41:13.391 18/12/1990]
[12:41:13.391 18/12/1990]	N	0.641	N	[12:41:14.031 18/12/1990]
[12:41:14.031 18/12/1990]	N	0.656	N	[12:41:14.688 18/12/1990]
[12:41:14.688 18/12/1990]	N	0.656	N	[12:41:15.344 18/12/1990]
[12:41:15.344 18/12/1990]	N	0.664	N	[12:41:16.008 18/12/1990]
[12:41:16.008 18/12/1990]	N	0.672	N	[12:41:16.680 18/12/1990]
[12:41:16.680 18/12/1990]	N	0.672	N	[12:41:17.352 18/12/1990]
[12:41:17.352 18/12/1990]	N	0.672	N	[12:41:18.023 18/12/1990]
[12:41:18.023 18/12/1990]	N	0.664	N	[12:41:18.688 18/12/1990]
[12:41:18.688 18/12/1990]	N	0.680	N	[12:41:19.367 18/12/1990]
[12:41:19.367 18/12/1990]	N	0.688	N	[12:41:20.055 18/12/1990]
[12:41:20.055 18/12/1990]	N	0.672	N	[12:41:20.727 18/12/1990]
[12:41:20.727 18/12/1990]	N	0.680	N	[12:41:21.406 18/12/1990]
[12:41:21.406 18/12/1990]	N	0.664	N	[12:41:22.070 18/12/1990]
[12:41:22.070 18/12/1990]	N	0.664	N	[12:41:22.734 18/12/1990]
[12:41:22.734 18/12/1990]	N	0.672	N	[12:41:23.406 18/12/1990]
[12:41:23.406 18/12/1990]	N	0.664	N	[12:41:24.070 18/12/1990]
[12:41:24.070 18/12/1990]	N	0.664	N	[12:41:24.734 18/12/1990]
[12:41:24.734 18/12/1990]	N	0.664	N	[12:41:25.398 18/12/1990]
[12:41:25.398 18/12/1990]	N	0.672	N	[12:41:26.070 18/12/1990]
[12:41:26.070 18/12/1990]	N	0.680	N	[12:41:26.750 18/12/1990]
[12:41:26.750 18/12/1990]	N	0.680	N	[12:41:27.430 18/12/1990]
[12:41:27.430 18/12/1990]	N	0.672	N	[12:41:28.102 18/12/1990]
[12:41:28.102 18/12/1990]	N	0.664	N	[12:41:28.766 18/12/1990]
[12:41:28.766 18/12/1990]	N	0.664	N	[12:41:29.430 18/12/1990]
[12:41:29.430 18/12/1990]	N	0.672	N	[12:41:30.102 18/12/1990]
[12:41:30.102 18/12/1990]	N	0.656	N	[12:41:30.758 18/12/1990]
[12:41:30.758 18/12/1990]	N	0.664	N	[12:41:31.422 18/12/1990]
[12:41:31.422 18/12/1990]	N	0.656	N	[12:41:32.078 18/12/1990]
[12:41:32.078 18/12/1990]	N	0.656	N	[12:41:32.734 18/12/1990]
[12:41:32.734 18/12/1990]	N	0.656	N	[12:41:33.391 18/12/1990]
[12:41:33.391 18/12/1990]	N	0.648	N	[12:41:34.039 18/12/1990]
[12:41:34.039 18/12/1990]	N	0.656	N	[12:41:34.695 18/12/1990]
[12:41:34.695 18/12/1990]	N	0.641	N	[12:41:35.336 18/12/1990]
[12:41:35.336 18/12/1990]	N	0.648	N	[12:41:35.984 18/12/1990]
[12:41:35.984 18/12/1990]	N	0.656	N	[12:41:36.641 18/12/1990]
[12:41:36.641 18/12/1990]	N	0.648	N	[12:41:37.289 18/12/1990]
[12:41:37.289 18/12/1990]	N	4.539	N	[12:41:41.828 18/12/1990]
[12:41:41.828 18/12/1990]	N	0.641	N	[12:41:42.469 18/12/1990]
[12:41:42.469 18/12/1990]	N	0.648	N	[12:41:43.117 18/12/1990]
[12:41:43.117 18/12/1990]	N	0.648	N	[12:41:43.766 18/12/1990]
[12:41:43.766 18/12/1990]	N	0.656	N	[12:41:44.422 18/12/1990]
[12:41:44.422 18/12/1990]	N	0.656	N	[12:41:45.078 18/12/1990]
[12:41:45.078 18/12/1990]	N	0.664	N	[12:41:45.742 18/12/1990]
[12:41:45.742 18/12/1990]	N	0.680	N	[12:41:46.422 18/12/1990]
[12:41:46.422 18/12/1990]	N	0.672	N	[12:41:47.094 18/12/1990]
[12:41:47.094 18/12/1990]	N	0.672	N	[12:41:47.766 18/12/1990]
[12:41:47.766 18/12/1990]	N	0.680	N	[12:41:48.445 18/12/1990]
[12:41:48.445 18/12/1990]	N	0.680	N	[12:41:49.125 18/12/1990]
[12:41:49.125 18/12/1990]	N	0.680	N	[12:41:49.805 18/12/1990]
[12:41:49.805 18/12/1990]	N	0.680	N	[12:41:50.484 18/12/1990]
[12:41:50.484 18/12/1990]	N	0.680	N	[12:41:51.164 18/12/1990]
[12:41:51.164 18/12/1990]	N	0.672	N	[12:41:51.836 18/12/1990]
[12:41:51.836 18/12/1990]	N	0.688	N	[12:41:52.523 18/12/1990]
[12:41:52.523 18/12/1990]	N	0.695	N	[12:41:53.219 18/12/1990]
[12:41:53.219 18/12/1990]	N	0.680	N	[12:41:53.898 18/12/1990]
[12:41:53.898 18/12/1990]	N	0.703	N	[12:41:54.602 18/12/1990]
[12:41:54.602 18/12/1990]	N	0.688	N	[12:41:55.289 18/12/1990]
[12:41:55.289 18/12/1990]	N	0.695	N	[12:41:55.984 18/12/1990]
[12:41:55.984 18/12/1990]	N	0.688	N	[12:41:56.672 18/12/1990]
[12:41:56.672 18/12/1990]	N	0.688	N	[12:41:57.359 18/12/1990]
[12:41:57.359 18/12/1990]	N	0.680	N	[12:41:58.039 18/12/1990]
[12:41:58.039 18/12/1990]	N	0.672	N	[12:41:58.711 18/12/1990]
[12:41:58.711 18/12/1990]	N	0.672	N	[12:41:59.383 18/12/1990]
[12:41:59.383 18/12/1990]	N	0.664	N	[12:42:00.047 18/12/1990]
[12:42:00.047 18/12/1990]	N	0.664	N	[12:42:00.711 18/12/1990]
[12:42:00.711 18/12/1990]	N	0.656	N	[12:42:01.367 18/12/1990]
[12:42:01.367 18/12/1990]	N	0.656	N	[12:42:02.023 18/12/1990]
[12:42:02.023 18/12/1990]	N	0.656	N	[12:42:02.680 18/12/1990]
[12:42:02.680 18/12/1990]	N	0.664	N	[12:42:03.344 18/12/1990]
[12:42:03.344 18/12/1990]	N	0.656	N	[12:42:04.000 18/12/1990]
[12:42:04.000 18/12/1990]	N	0.664	N	[12:42:04.664 18/12/1990]
[12:42:04.664 18/12/1990]	N	0.664	N	[12:42:05.328 18/12/1990]
[12:42:05.328 18/12/1990]	N	0.664	N	[12:42:05.992 18/12/1990]
[12:42:05.992 18/12/1990]	N	0.672	N	[12:42:06.664 18/12/1990]
[12:42:06.664 18/12/1990]	N	0.664	N	[12:42:07.328 18/12/1990]
[12:42:07.328 18/12/1990]	N	0.664	N	[12:42:07.992 18/12/1990]
[12:42:07.992 18/12/1990]	N	0.664	N	[12:42:08.656 18/12/1990]
[12:42:08.656 18/12/1990]	N	0.664	N	[12:42:09.320 18/12/1990]
[12:42:09.320 18/12/1990]	N	0.664	N	[12:42:09.984 18/12/1990]
[12:42:09.984 18/12/1990]	N	0.664	N	[12:42:10.648 18/12/1990]
[12:42:10.648 18/12/1990]	N	0.664	N	[12:42:11.313 18/12/1990]
[12:42:11.313 18/12/1990]	N	0.664	N	[12:42:11.977 18/12/1990]
[12:42:11.977 18/12/1990]	N	0.656	N	[12:42:12.633 18/12/1990]
[12:42:12.633 18/12/1990]	N	0.648	N	[12:42:13.281 18/12/1990]
[12:42:13.281 18/12/1990]	N	0.648	N	[12:42:13.930 18/12/1990]
[12:42:13.930 18/12/1990]	N	0.648	N	[12:42:14.578 18/12/1990]
[12:42:14.578 18/12/1990]	N	0.641	N	[12:42:15.219 18/12/1990]
[12:42:15.219 18/12/1990]	N	0.641	N	[12:42:15.859 18/12/1990]
[12:42:15.859 18/12/1990]	N	0.641	N	[12:42:16.500 18/12/1990]
[12:42:16.500 18/12/1990]	N	0.641	N	[12:42:17.141 18/12/1990]
[12:42:17.141 18/12/1990]	N	0.633	N	[12:42:17.773 18/12/1990]
[12:42:17.773 18/12/1990]	N	0.641	N	[12:42:18.414 18/12/1990]
